#separator:comma
#deck column:18
761,満足〈な／する〉,まんぞく,満[まん]足[ぞく],满足,"satisfaction, satisfied",名・ナ形・動,今の仕事に満足していないので、転職したい。（名）,我对现在的工作不满意，所以想换工作。,＋自己满足 self-satisfaction / 自我满足,,[sound:JLPT_TangoN2_Word_0761.mp3],[sound:JLPT_TangoN2_Sentence_0761.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
762,辛抱〈する〉,しんぼう,辛[しん]抱[ぼう],忍耐,perseverance,名・動,あと3年は、この会社で辛抱するつもりだ。,我打算在这家公司再忍3年。,＋辛抱強い persevering / 有耐心，能忍,,[sound:JLPT_TangoN2_Word_0762.mp3],[sound:JLPT_TangoN2_Sentence_0762.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
763,ぐっと,ぐっと,ぐっと,使劲，猛地,with a rush,副,嫌なことがあっても、辞めずにぐっと我慢する。,即使发生了讨厌的事情也不辞职，使劲忍耐着。,,,[sound:JLPT_TangoN2_Word_0763.mp3],[sound:JLPT_TangoN2_Sentence_0763.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
764,負う,おう,負[お]う,承担，背,"shoulder (the blame, responsibility)",動,彼は仕事のミスの責任を負って、退職した。,他为工作失误负责，辞职了。,,,[sound:JLPT_TangoN2_Word_0764.mp3],[sound:JLPT_TangoN2_Sentence_0764.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
765,溶け込む,とけこむ,溶［と］け込[こ]む,融入,blend in,動,会社の雰囲気に溶け込めず、転職した。,他没能融入公司的环境，就换了工作。,,,[sound:JLPT_TangoN2_Word_0765.mp3],[sound:JLPT_TangoN2_Sentence_0765.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
766,やむを得ず,やむをえず,やむを得[え]ず,不得已,have to,慣,やむを得ず、あと半年会社に残ることにした。,我不得已决定在这家公司再待半年。,,,[sound:JLPT_TangoN2_Word_0766.mp3],[sound:JLPT_TangoN2_Sentence_0766.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
767,立ち上げる,たちあげる,立[た]ち上[あ]げる,成立；启动，开启,"start up, boot up",動,"①退職して、自分の会社を立ち上げた。
②パソコンを立ち上げる。","①离职后成立了自己的公司。 
②启动电脑。",,①做生意，开公司；②启动电脑,[sound:JLPT_TangoN2_Word_0767.mp3],[sound:JLPT_TangoN2_Sentence_0767.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
768,試みる,こころみる,試[こころ]みる,尝试,attempt,動,来年、独立を試みるつもりだ。,我明年打算尝试独立出来。,,,[sound:JLPT_TangoN2_Word_0768.mp3],[sound:JLPT_TangoN2_Sentence_0768.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
769,専念〈する〉,せんねん,専[せん]念[ねん],专注，专心,concentrate,名,しばらく会社を休んで、育児に専念しようと思う。,我想休假一段时间，专心带孩子。,,,[sound:JLPT_TangoN2_Word_0769.mp3],[sound:JLPT_TangoN2_Sentence_0769.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
770,悔やむ,くやむ,悔[く]やむ,懊恼，后悔,regret,動,前の会社を辞めたことを悔やんでいる。,我懊恼辞掉了之前的工作。,＝後悔する,,[sound:JLPT_TangoN2_Word_0770.mp3],[sound:JLPT_TangoN2_Sentence_0770.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
771,見送る,みおくる,見[み]送[おく]る,搁置；目送，送,"forego, sent off",動,"①退職は、しばらく見送ることにした。
②友達を見送りに空港まで行った。","①离职的事我决定先搁置一段时间。 
②我去机场送朋友。",,①先不做，等下次机会；②和要离开的人告别,[sound:JLPT_TangoN2_Word_0771.mp3],[sound:JLPT_TangoN2_Sentence_0771.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
772,逃す,のがす,逃[のが]す,放过，错过,miss,動,この転職のチャンスを逃したくない。,我不想错过这次换工作的机会。,,,[sound:JLPT_TangoN2_Word_0772.mp3],[sound:JLPT_TangoN2_Sentence_0772.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
773,重なる,かさなる,重[かさ]なる,重叠，重复,pile up,動,仕事でミスが重なり、自信を失った。,工作上重复出错，我失去了信心。,,,[sound:JLPT_TangoN2_Word_0773.mp3],[sound:JLPT_TangoN2_Sentence_0773.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
774,引き止める,ひきとめる,引[ひ]き止［と］める,劝阻，挽留,"restrain, detain",動,退職したかったが、上司に引き止められた。,我本想离职，但被上司挽留了。,,,[sound:JLPT_TangoN2_Word_0774.mp3],[sound:JLPT_TangoN2_Sentence_0774.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
775,特殊〈な〉,とくしゅ,特[とく]殊[しゅ],特殊,"unique, special",名・ナ形,この仕事には特殊な能力が必要だ。（ナ形）,这个工作需要有特殊的能力（才能完成）。,,,[sound:JLPT_TangoN2_Word_0775.mp3],[sound:JLPT_TangoN2_Sentence_0775.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
776,身の回り,みのまわり,身[み]の回[まわ]り,身边的（事物）,belongings,名,明日退職するので、身の回りの物を片付ける。,我明天要离职了，所以把身边的东西都收拾好。,,,[sound:JLPT_TangoN2_Word_0776.mp3],[sound:JLPT_TangoN2_Sentence_0776.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
777,状況,じょうきょう,状[じょう]況[きょう],状况,circumstances,名,会社の状況を見て、退職届を出すつもりだ。,我打算看公司状况再提交辞呈。,＋情況 situation / 情况,,[sound:JLPT_TangoN2_Word_0777.mp3],[sound:JLPT_TangoN2_Sentence_0777.mp3],6,5,会社で,退職・転職,万词对策::N2级 2500::Chapter 06 会社で::Section 5 退職・転職
778,競技〈する〉,きょうぎ,競[きょう]技[ぎ],竞技，比赛,"competition, event",名・動,オリンピックの新しい競技が決まった。,奥运会的新比赛项目确定了。,"＋競技場 stadium / 运动场
＋競技会 competition / 体育运动会",,[sound:JLPT_TangoN2_Word_0778.mp3],[sound:JLPT_TangoN2_Sentence_0778.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
779,競う,きそう,競[きそ]う,竞争,compete,動,8チームが優勝を競って戦っている。,8支队伍为夺冠而奋战。,,,[sound:JLPT_TangoN2_Word_0779.mp3],[sound:JLPT_TangoN2_Sentence_0779.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
780,戦う,たたかう,戦[たたか]う,决斗，战斗,fight,動,次の試合で人気チーム同士が戦う。,两支很受欢迎的队伍将在下一场比赛中对战。,＋対戦〈する〉 fight / 对战,,[sound:JLPT_TangoN2_Word_0780.mp3],[sound:JLPT_TangoN2_Sentence_0780.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
781,勝負〈する〉,しょうぶ,勝[しょう]負[ぶ],胜负,"contest, game",名・動,ライバルの選手と勝負して、負けた。,和竞争对手一决胜负，结果输了。,"＝勝ち負け
＋引き分ける tie / 平局，不分胜负",,[sound:JLPT_TangoN2_Word_0781.mp3],[sound:JLPT_TangoN2_Sentence_0781.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
782,勝敗,しょうはい,勝[しょう]敗[はい],胜败,victory or defeat,名,この試合は、なかなか勝敗が決まらない。,这场比赛胜负难分。,,,[sound:JLPT_TangoN2_Word_0782.mp3],[sound:JLPT_TangoN2_Sentence_0782.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
783,勝利〈する〉,しょうり,勝[しょう]利[り],胜利,win,名・動,ついに、我々のチームが大きな試合で勝利した。,我队终于在大型比赛上获胜了。,,,[sound:JLPT_TangoN2_Word_0783.mp3],[sound:JLPT_TangoN2_Sentence_0783.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
784,破る,やぶる,破[やぶ]る,击败,defeat,動,ずっと優勝を逃していた選手が、とうとうライバルを破った。,一直与冠军擦肩而过的选手终于击败了竞争对手。,,,[sound:JLPT_TangoN2_Word_0784.mp3],[sound:JLPT_TangoN2_Sentence_0784.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
785,やっつける,やっつける,やっつける,干掉，击败,beat,動,今日こそ敵をやっつけよう。,今天一定要干掉敌人。,,,[sound:JLPT_TangoN2_Word_0785.mp3],[sound:JLPT_TangoN2_Sentence_0785.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
786,敗れる,やぶれる,敗[やぶ]れる,败北,defeated,動,逆転でライバルに敗れてしまった。,形势逆转，我们输给了竞争对手。,＝負ける,,[sound:JLPT_TangoN2_Word_0786.mp3],[sound:JLPT_TangoN2_Sentence_0786.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
787,攻める,せめる,攻[せ]める,攻击，进攻,attack,動,優勝候補の選手が、積極的に相手を攻めている。,有望夺冠的选手积极地朝对手发起进攻。,,,[sound:JLPT_TangoN2_Word_0787.mp3],[sound:JLPT_TangoN2_Sentence_0787.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
788,逆転〈する〉,ぎゃくてん,逆[ぎゃく]転[てん],逆转,"come-from-behind victory, comeback victory",名・動,試合の最後に逆転した。,比赛到了最后，形势发生了逆转。,,,[sound:JLPT_TangoN2_Word_0788.mp3],[sound:JLPT_TangoN2_Sentence_0788.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
789,開会〈する〉,かいかい,開[かい]会[かい],开幕,start,名・動,10時から開会式が行われる。,10点开始举行开幕式。,"⇔閉会〈する〉
＋閉会式 closing ceremony / 闭幕式",,[sound:JLPT_TangoN2_Word_0789.mp3],[sound:JLPT_TangoN2_Sentence_0789.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
790,中断〈する〉,ちゅうだん,中[ちゅう]断[だん],中断，中止,"interruption, suspension",名・動,大雨で試合が中断された。,比赛因大雨中止了。,,,[sound:JLPT_TangoN2_Word_0790.mp3],[sound:JLPT_TangoN2_Sentence_0790.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
791,延長〈する〉,えんちょう,延[えん]長[ちょう],延长,extension,名・動,同点で試合は延長になった。,由于平分，所以比赛进入了加时赛。,＋延長戦 extended game / 加时赛,,[sound:JLPT_TangoN2_Word_0791.mp3],[sound:JLPT_TangoN2_Sentence_0791.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
792,勇ましい,いさましい,勇[いさま]しい,振奋人心，勇敢,mighty,イ形,選手達の勇ましい声で、試合が始まった。,在选手们振奋人心的呼声中，比赛揭开了序幕。,,,[sound:JLPT_TangoN2_Word_0792.mp3],[sound:JLPT_TangoN2_Sentence_0792.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
793,勢い,いきおい,勢[いきお]い,气势；势头,"force, energy",名,"①このチームは勢いがあるので、勝つだろう。
②この火事は火の勢いが強くて、消すことができない。","①这个队很有气势，可能会赢吧。 
②这场火的火势太大，灭不掉。",,①有精神，有活力；②自然的力量,[sound:JLPT_TangoN2_Word_0793.mp3],[sound:JLPT_TangoN2_Sentence_0793.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
794,さすが［に］,さすが,さすが,到底，不愧,as one would expect,副,去年の優勝チームはさすがに強い。,去年的冠军队到底是强大啊。,,,[sound:JLPT_TangoN2_Word_0794.mp3],[sound:JLPT_TangoN2_Sentence_0794.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
795,観客,かんきゃく,観[かん]客[きゃく],观众,audience,名,競技場に多くの観客が集まった。,体育场里聚集了很多观众。,,,[sound:JLPT_TangoN2_Word_0795.mp3],[sound:JLPT_TangoN2_Sentence_0795.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
796,敵,てき,敵[てき],敌人，对手,opponent,名,試合前に敵と味方に分かれて練習する。,比赛前，分散敌我两方进行练习。,⇔味方,,[sound:JLPT_TangoN2_Word_0796.mp3],[sound:JLPT_TangoN2_Sentence_0796.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
797,グラウンド,グラウンド,グラウンド,运动场,ground,名,グラウンドに観客の声が響いた。,运动场上人声鼎沸。,,,[sound:JLPT_TangoN2_Word_0797.mp3],[sound:JLPT_TangoN2_Sentence_0797.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
798,順位,じゅんい,順[じゅん]位[い],排名,ranking,名,去年より上の順位を目指したい。,我想争取获得比去年更高的排名。,＋ランキング ranking / 排名,,[sound:JLPT_TangoN2_Word_0798.mp3],[sound:JLPT_TangoN2_Sentence_0798.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
799,トレーナー,トレーナー,トレーナー,教练员；训练服,"trainer, sweat shirt",名,"①あの選手のトレーナーは厳しいらしい。
②このトレーナーは動きやすくて便利だ。","①那个选手的教练员好像很严厉。 
②这件训练服穿着活动自如，很方便。",,①管理运动员身体状况的人；②运动时穿的衣服,[sound:JLPT_TangoN2_Word_0799.mp3],[sound:JLPT_TangoN2_Sentence_0799.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
800,指導〈する〉,しどう,指[し]導[どう],指导,instruction,名・動,有名な選手に指導を受ける。,接受知名运动员的指导。,＋指導者 instructor / 指导人，领导,,[sound:JLPT_TangoN2_Word_0800.mp3],[sound:JLPT_TangoN2_Sentence_0800.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
801,取り入れる,とりいれる,取［と］り入[い]れる,引进，采用,take in,動,今年から新しいトレーニング法を取り入れている。,从今年开始引进了新的训练方法。,,,[sound:JLPT_TangoN2_Word_0801.mp3],[sound:JLPT_TangoN2_Sentence_0801.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
802,ハードな,ハードな,ハードな,艰难,hard,ナ形,優勝するために毎日ハードな練習をこなす。,为了获胜，每天完成高强度的练习。,＋ハードトレーニング training hard / 高强度训练,,[sound:JLPT_TangoN2_Word_0802.mp3],[sound:JLPT_TangoN2_Sentence_0802.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
803,通用〈する〉,つうよう,通[つう]用[よう],通用，通行,"be valid, be accepted",名,彼は世界に通用する選手になるはずだ。,他应该能成为一名被全世界认可的选手。,,,[sound:JLPT_TangoN2_Word_0803.mp3],[sound:JLPT_TangoN2_Sentence_0803.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
804,技,わざ,技[わざ],技能,"trick, technique",名・動,彼女の技は誰も真似できない。,她的技能谁都模仿不了。,＋テクニック technique / 技巧,,[sound:JLPT_TangoN2_Word_0804.mp3],[sound:JLPT_TangoN2_Sentence_0804.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
805,今に,いまに,今[いま]に,不久,before long,副,彼は今にきっと一流の選手になる。,他不久之后一定能成为一流选手。,,,[sound:JLPT_TangoN2_Word_0805.mp3],[sound:JLPT_TangoN2_Sentence_0805.mp3],7,1,お気に入り,競技,万词对策::N2级 2500::Chapter 07 お気に入り::Section 1 競技
806,格好,かっこう,格[かっ]好[こう],打扮,"form, appearance",名,そんな格好で外出するのは、やめなさい。,不要打扮成那样出门。,"＋かっこいい cool / 帅，有型
＋かっこ悪い not cool / 形象不好",,[sound:JLPT_TangoN2_Word_0806.mp3],[sound:JLPT_TangoN2_Sentence_0806.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
807,持ち物,もちもの,持[も]ち物[もの],随身物品,belongings,名,この女優の持ち物は全て有名ブランド品だ。,这个女演员的随身物品都是名牌。,,,[sound:JLPT_TangoN2_Word_0807.mp3],[sound:JLPT_TangoN2_Sentence_0807.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
808,身につける,みにつける,身[み]につける,穿着；掌握,"wear something, acquire skills",慣,"①先生が身につけているものはセンスがいい。
②日本語を勉強して、会話力を身につけたい。","①老师的穿着很有品位。 
②我想要学日语，掌握会话能力。",,,[sound:JLPT_TangoN2_Word_0808.mp3],[sound:JLPT_TangoN2_Sentence_0808.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
809,センス,センス,センス,品位,taste,名,彼女はセンスがよく、とても個性的だ。,她的品位很好，非常有个性。,,,[sound:JLPT_TangoN2_Word_0809.mp3],[sound:JLPT_TangoN2_Sentence_0809.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
810,ダサい,ダサい,ダサい,土，老土,"uncool, unfashionable",イ形,弟はセンスが悪く、服装がダサい。,弟弟没品位，穿着很土。,,,[sound:JLPT_TangoN2_Word_0810.mp3],[sound:JLPT_TangoN2_Sentence_0810.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
811,いまひとつ,いまひとつ,いまひとつ,差一点,not quite,副,この帽子は私にはいまひとつ似合わない。,这顶帽子对我来说不怎么合适。,＝いまいち,,[sound:JLPT_TangoN2_Word_0811.mp3],[sound:JLPT_TangoN2_Sentence_0811.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
812,スタイル,スタイル,スタイル,身材、体形；样式、方式,"figure, style",名,"①彼女はモデルみたいにスタイルがいい。
②これが私のライフスタイルだ。","①她的身材很好，像模特一样。 
②这是我的生活方式。",,①外形，身材；②样式,[sound:JLPT_TangoN2_Word_0812.mp3],[sound:JLPT_TangoN2_Sentence_0812.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
813,足元（足下）,あしもと,足[あし]元[もと],脚下，脚上,footing,名,彼は足元のおしゃれにも、こだわっている。,他连脚上穿的都很注重。,,,[sound:JLPT_TangoN2_Word_0813.mp3],[sound:JLPT_TangoN2_Sentence_0813.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
814,ウエスト,ウエスト,ウエスト,腰,waist,名,このスカートはウエストがきつい。,这条裙子腰围太紧了。,,,[sound:JLPT_TangoN2_Word_0814.mp3],[sound:JLPT_TangoN2_Sentence_0814.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
815,見た目,みたため,見[み]た目[ため],看起来,looks,名,妹は見た目は派手だが、性格は地味だ。,妹妹看上去（衣着）花哨，但性格很朴实。,"＋外見 appearance / 外观，外貌
＋見かけ appearance, surface / 外表，外观",,[sound:JLPT_TangoN2_Word_0815.mp3],[sound:JLPT_TangoN2_Sentence_0815.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
816,人目,ひとめ,人[ひと]目[め],别人的眼光,public eye,名,彼女の服装は街の中でも人目を引く。,她的穿着在路上也很引人注目。,,,[sound:JLPT_TangoN2_Word_0816.mp3],[sound:JLPT_TangoN2_Sentence_0816.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
817,色彩,しきさい,色[しき]彩[さい],色彩,coloring,名,この服は色彩は豊かだが、派手ではない。,这件衣服虽然色彩丰富，但并不花哨。,,,[sound:JLPT_TangoN2_Word_0817.mp3],[sound:JLPT_TangoN2_Sentence_0817.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
818,華やかな,はなやかな,華[はな]やかな,华丽，耀眼,colorful,ナ形,妹は華やかな色が似合う。,妹妹适合华丽的颜色。,,,[sound:JLPT_TangoN2_Word_0818.mp3],[sound:JLPT_TangoN2_Sentence_0818.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
819,鮮やかな,あざやかな,鮮[あざ]やかな,鲜明,bright,ナ形,鮮やかなピンクのシャツが欲しい。,我想要一件颜色鲜亮的粉色衬衫。,,,[sound:JLPT_TangoN2_Word_0819.mp3],[sound:JLPT_TangoN2_Sentence_0819.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
820,統一〈する〉,とういつ,統[とう]一[いつ],统一,unified,名・動,上着とバッグの色を統一する。,统一外套和包的颜色。,＝统一感 sense of unity / 统一性,,[sound:JLPT_TangoN2_Word_0820.mp3],[sound:JLPT_TangoN2_Sentence_0820.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
821,フリーサイズ,フリーサイズ,フリーサイズ,均码,one-size-fits-all,名,このＴシャツはフリーサイズだ。,这件T恤衫是均码的。,,,[sound:JLPT_TangoN2_Word_0821.mp3],[sound:JLPT_TangoN2_Sentence_0821.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
822,ふかぶか〈な／する〉,ふかぶか,ふかぶか,宽松；松垮,"loose, too large",ナ形・副・動,この服はデザインは好みだが、ふかぶかだ。（ナ形）,这件衣服的设计我很喜欢，就是太宽松了。,"＋たぶたぶ (な／する) loose,too large / 肥大",,[sound:JLPT_TangoN2_Word_0822.mp3],[sound:JLPT_TangoN2_Sentence_0822.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
823,生地,きじ,生[き]地[じ],面料,material,名,社長のスーツの生地は上等だ。,总经理的西装用的是上等的面料。,＋布 fabric / 布,"也用于烹饪中，如表示""比萨饼的胚子""。",[sound:JLPT_TangoN2_Word_0823.mp3],[sound:JLPT_TangoN2_Sentence_0823.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
824,綿,めん,綿[めん],棉,cotton,名,綿の服は着心地が、とてもいい。,棉质衣服穿起来很舒服。,＝コットン,,[sound:JLPT_TangoN2_Word_0824.mp3],[sound:JLPT_TangoN2_Sentence_0824.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
825,オーダーメイド,オーダーメイド,オーダーメイド,定制,made-to-order,名,オーダーメイドでスーツを作った。,我定制了一套西装。,,,[sound:JLPT_TangoN2_Word_0825.mp3],[sound:JLPT_TangoN2_Sentence_0825.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
826,サングラス,サングラス,サングラス,墨镜,sunglasses,名,夏はサングラスが欠かせない。,夏天，墨镜不能少。,,,[sound:JLPT_TangoN2_Word_0826.mp3],[sound:JLPT_TangoN2_Sentence_0826.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
827,（ボタンが）取れる,とれる,取［と］れる,（纽扣）掉下来,(button) come off,動,このシャツはボタンが取れやすい。,这种衬衫的纽扣很容易掉。,,,[sound:JLPT_TangoN2_Word_0827.mp3],[sound:JLPT_TangoN2_Sentence_0827.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
828,浴衣,ゆかた,浴[ゆ]衣[かた],浴衣（棉制的和服单衣）,"yukata, informal cotton kimono",名,新しい浴衣を着て、花火大会に行きたい。,我想穿着新浴衣去烟花晚会。,,,[sound:JLPT_TangoN2_Word_0828.mp3],[sound:JLPT_TangoN2_Sentence_0828.mp3],7,2,お気に入り,ファッション,万词对策::N2级 2500::Chapter 07 お気に入り::Section 2 ファッション
829,イベント,イベント,イベント,活动,event,名,週末のイベントが楽しみだ。,我很期待周末的活动。,,,[sound:JLPT_TangoN2_Word_0829.mp3],[sound:JLPT_TangoN2_Sentence_0829.mp3],7,3,お気に入り,エンターテインメント,万词对策::N2级 2500::Chapter 07 お気に入り::Section 3 エンターテインメント
830,アイドル,アイドル,アイドル,偶像,idol,名,大好きなアイドルのコンサートには必ず行く。,一定要去非常喜欢的偶像的演唱会。,"＋芸能人 celebrity / 艺人
＋タレント talent / 演员，艺人",,[sound:JLPT_TangoN2_Word_0830.mp3],[sound:JLPT_TangoN2_Sentence_0830.mp3],7,3,お気に入り,エンターテインメント,万词对策::N2级 2500::Chapter 07 お気に入り::Section 3 エンターテインメント
831,ステージ,ステージ,ステージ,舞台,stage,名,アイドルがステージに現れた。,偶像出现在了舞台上。,＋舞台 stage / 舞台,,[sound:JLPT_TangoN2_Word_0831.mp3],[sound:JLPT_TangoN2_Sentence_0831.mp3],7,3,お気に入り,エンターテインメント,万词对策::N2级 2500::Chapter 07 お気に入り::Section 3 エンターテインメント
832,興奮〈する〉,こうふん,興[こう]奮[ふん],兴奋,excitement,名,会場の空気にファン達は興奮した。,会场的气氛让粉丝们都兴奋起来了。,,,[sound:JLPT_TangoN2_Word_0832.mp3],[sound:JLPT_TangoN2_Sentence_0832.mp3],7,3,お気に入り,エンターテインメント,万词对策::N2级 2500::Chapter 07 お気に入り::Section 3 エンターテインメント
833,続々［と］,ぞくぞく,続[ぞく]々[ぞく],源源不断,one after another,副,会場に続々と人が集まった。,会场内源源不断地聚集了很多人。,,,[sound:JLPT_TangoN2_Word_0833.mp3],[sound:JLPT_TangoN2_Sentence_0833.mp3],7,3,お気に入り,エンターテインメント,万词对策::N2级 2500::Chapter 07 お気に入り::Section 3 エンターテインメント
834,演劇,えんげき,演[えん]劇[げき],戏剧,play,名,父は演劇を見に行くのが趣味だ。,去看戏剧是父亲的爱好。,"＝［お］芝居play / 戏剧,表演",,[sound:JLPT_TangoN2_Word_0834.mp3],[sound:JLPT_TangoN2_Sentence_0834.mp3],7,3,お気に入り,エンターテインメント,万词对策::N2级 2500::Chapter 07 お気に入り::Section 3 エンターテインメント
835,劇場,げきじょう,劇[げき]場[じょう],剧场,theater,名,今度の日曜に、劇場に芝居を見に行く。,这个周日去剧场看表演。,,,[sound:JLPT_TangoN2_Word_0835.mp3],[sound:JLPT_TangoN2_Sentence_0835.mp3],7,3,お気に入り,エンターテインメント,万词对策::N2级 2500::Chapter 07 お気に入り::Section 3 エンターテインメント
